name,email
"INFANT JESUS HSS, VAZHAKULAM, MUVATTUPUZHA, 686670 Phone No: 04852263233 Email ID: ijhss28039@gmail.com","ijhss28039@gmail.com"
"RAGHAVA PANICKAR MHSS, KUMBALAM, 682506 Phone No: 04842701968 Email ID: rpmhsskumbalam@gmail.com","rpmhsskumbalam@gmail.com"
"MTM HSS, PAMPAKUDA, ERNAKULAM Phone No: 04852273949 Email ID: mtmhsspkda@gmail.com","mtmhsspkda@gmail.com"
"TECHNICAL HSS., HIGH ROAD, ALUVA, 683101 Phone No: 04842623573 Email ID: thssaly.ihrd@gmail.com","thssaly.ihrd@gmail.com"
"GOVT. VHSS, KADAMAKUDY, ERNAKULAM Phone No: 9495764391 Email ID: govthss07143@gmail.com","govthss07143@gmail.com"
"GOVT. VHSS, NJARAKKAL, ERNAKULAM Phone No: 04842499920 Email ID: njarakkalghss7144@gmail.com","njarakkalghss7144@gmail.com"
"GOVT. HSS, VENNALA, ERNAKULAM Phone No: 04842809266 Email ID: ghssvennala2019@gmail.com","ghssvennala2019@gmail.com"
"GOVT. HSS, CENTRAL CALVATHY, KOCHI, ERNAKULAM Phone No: 04842215846 Email ID: ghss7146@gmail.com","ghss7146@gmail.com"
"GOVT. HSS, CHOWARA, ERNAKULAM Phone No: 04842602305 Email ID: ghschowara@gmail.com","ghschowara@gmail.com"
"GOVT. HSS, EZHIPURAM SOUTH, ERNAKULAM Phone No: 04842679257 Email ID: principal7148@gmail.com","principal7148@gmail.com"
"GOVT. VHSS, PALLARIMANGALAM, ERNAKULAM Phone No: 0485-2562006 Email ID: govthss7149@gmail.com","govthss7149@gmail.com"
"GOVT. GIRLS HSS, PERUMBAVOOR, ERNAKULAM Phone No: 04842529335 Email ID: govtgirlshss@yahoo.in","govtgirlshss@yahoo.in"
"GOVT. HSS, EDAPPALLI NORTH, ERNAKULAM Phone No: 0484-2801988 Email ID: govthss07151@gmail.com","govthss07151@gmail.com"
"GOVT. HSS, MAMALASSERY P.O., PIRAVOM Phone No: 04852274555 Email ID: ghss7152@yahoo.in","ghss7152@yahoo.in"
"GOVT. HSS, MANNANTHOOR, THIRUMARADI, ERNAKULAM Phone No: 04852875299 Email ID: mannathoorghss@yahoo.com","mannathoorghss@yahoo.com"
"GOVT. HSS, PEZHAKKAPPALLY, PAYIPPARA, ERNAKULAM Phone No: 0485-2814958 Email ID: pezhakkappilly07154@yahoo.com","pezhakkappilly07154@yahoo.com"
"GOVT. HSS, MUPPATHADAM, ERNAKULAM Phone No: 04842543993 Email ID: principalghssmuppathadam@gmail.com","principalghssmuppathadam@gmail.com"
"GOVT. HSS, KALLIL METHALA, ASWAMANNOOR Phone No: 04842257834 Email ID: kallilghss@gmail.com","kallilghss@gmail.com"
"GOVT. HSS, CHOTTANIKKARA, ERNAKULAM Phone No: 0484-2711278 Email ID: ghsschottanikkara@gmail.com","ghsschottanikkara@gmail.com"
"GOVT. HSS, ELOOR, ALUVA, ERNAKULAM Phone No: 04842556080 Email ID: ghss.eloor.aluva@gmail.com","ghss.eloor.aluva@gmail.com"
"GOVT. HSS, PIRAVOM, ERNAKULAM Phone No: 04852243576 Email ID: ghss7159@gmail.com","ghss7159@gmail.com"
"GOVT. HSS, PAZHAMTHOTTAM, ERNAKULAM Phone No: 04842716023 Email ID: ghsspazhamthottam@gmail.com","ghsspazhamthottam@gmail.com"
"GHSS, OORAMANA, ERNAKULAM Phone No: 04852871174 Email ID: ghssooramana07161@gmail.com","ghssooramana07161@gmail.com"
"GOVT. HSS, VAZHAKULAM, ERNAKULAM Phone No: 04842679258 Email ID: ghsssvazhakulam@gmail.com","ghsssvazhakulam@gmail.com"
"GOVT. HSS, CHERANALLOOR, PERUMBAVOOR, ERNAKULAM Phone No: 04842640885 Email ID: cgov.hss@gmail.com","cgov.hss@gmail.com"
"GOVT. HSS, EZHIKKARA, NORTH PARAVUR, ERNAKULAM Phone No: 04842509266 Email ID: ghss7164@gmail.com","ghss7164@gmail.com"
"GOVT. HSS, PUTHIYAKAVU, NORTH PARAVUR, ERNAKULAM Phone No: 04842441886 Email ID: ghsspukavu@gmail.com","ghsspukavu@gmail.com"
"GOVT. HSS, MANEEDU, ERNAKULAM Phone No: 04852267800 Email ID: ghssmaneed@gmail.com","ghssmaneed@gmail.com"
"GOVT. GIRLS HSS, THRIPPUNITHURA, ERNAKULAM Phone No: 04842778975 Email ID: gghss.tripunithura@gmail.com","gghss.tripunithura@gmail.com"
"GOVT. MODEL HSS, MUVATTUPUZHA, ERNAKULAM Phone No: 04852833778 Email ID: gmhssmvpa@gmail.com","gmhssmvpa@gmail.com"
"ACSEM HSS KALOOR, KOCHI,ERNAKULAM, 682017 Phone No: 0484-2530380 Email ID: acsemhss@gmail.com","acsemhss@gmail.com"
"ST.MARY'S ANGLO INDIAN GIRLS HSS,FORT COCHIN, ERNA Phone No: 0484-2218014 Email ID: stmarysaighss@gmail.com","stmarysaighss@gmail.com"
"VIMALA MATHA HSS, KADALIKKADU, ERNAKULAM, 686670 Phone No: 04852261257 Email ID: Kadalikad28040@yahoo.com","Kadalikad28040@yahoo.com"
"ST. JOSEPH'S HSS, KIDANGOOR, ERNAKULAM, 683572 Phone No: 04842617090 Email ID: hssstjosephs@gmail.com","hssstjosephs@gmail.com"
"Model Residential HSS, Thottumugham.P.O, Keezhmadu,Aluva-683105, 683 105 Phone No: 0484-2623673 Email ID: mraluva@gmail.com","mraluva@gmail.com"
"GOVT.HSS Kuttamassery Phone No: 04842626980 Email ID: ghsskutmy@gmail.com","ghsskutmy@gmail.com"
"Govt.VHSS, Mangayil Phone No: 04842705699 Email ID: ghssmaradu@gmail.com","ghssmaradu@gmail.com"
"GHSS Panampilly Nagar Phone No: 04842311900 Email ID: ghsspanampillynagar@gmail.com","ghsspanampillynagar@gmail.com"
"Govt. HSS Mudikkal Phone No: 04842521940 Email ID: ghssmudikkal@gmail.com","ghssmudikkal@gmail.com"
"St.Sebastians HSS, Anikadu Phone No: 04852832775 Email ID: stsebastianshssanicadu@gmail.com","stsebastianshssanicadu@gmail.com"
"Sacret Heart HSS Ayavana Phone No: 04852283097 Email ID: shhss7186ayavana@gmail.com","shhss7186ayavana@gmail.com"
"Kalady Plantation HSS Phone No: 9446169830 Email ID: hmkphss@gmail.com","hmkphss@gmail.com"
"Al-Farookhiya HSS ,Cheranellore ,Kochi Phone No: 04842432104 Email ID: alfarookhiahss@gmail.com","alfarookhiahss@gmail.com"
"St.Paul's HSS, Veliyanadu Phone No: 04842747005 Email ID: sphssveliyanad@gmail.com","sphssveliyanad@gmail.com"
"FMCT HSS Karumalloor Phone No: 7907533822 Email ID: fmcthsskarumalloor@gmail.com","fmcthsskarumalloor@gmail.com"
"St.Joseph HSS Kizhakkambalam Phone No: 9961449821 Email ID: stjosephhss2014@gmail.com","stjosephhss2014@gmail.com"
"HSS Koothattukulam Phone No: 04852252990 Email ID: hsskklm@gmail.com","hsskklm@gmail.com"
"Panangad VHSS  Phone No: 04842700258 Email ID: panangadhss7193@gmail.com","panangadhss7193@gmail.com"
"St.Thomas HSS, Ayiroor Phone No: 9074045842 Email ID: stthomashssayroor@gmail.com","stthomashssayroor@gmail.com"
"St.Augustine's Girls HSS Kuzhuppilli Phone No: 04842480858 Email ID: staugustinesghss@gmail.com","staugustinesghss@gmail.com"
"St.Marys HSS, Vallarpadam Phone No: 04842750206 Email ID: stmaryshssvallarpadam@gmail.com","stmaryshssvallarpadam@gmail.com"
"Bhagavathi Vilasom HSS Phone No: 04842495729 Email ID: bvhss2014@gmail.com","bvhss2014@gmail.com"
"Mar Athanasius HSS, Athani Phone No: 6235288897 Email ID: mahssnedumbassery1@gmail.com","mahssnedumbassery1@gmail.com"
"TVJoseph Memorial HSS , Pindimana Phone No: 04852570608 Email ID: tvjhss2014@gmail.com","tvjhss2014@gmail.com"
"St.George HSS Vennikulam Phone No: 04842712201 Email ID: stgeorgeshssvklm@gmail.com","stgeorgeshssvklm@gmail.com"
"MSVHSS Valakam Phone No: 04852207655 Email ID: mshssvalakom@gmail.com","mshssvalakom@gmail.com"
"St.George's Higher Secondary  School Puthenpally Phone No: 04842515909 Email ID: stgeorgehssputhenpally@gmail.com","stgeorgehssputhenpally@gmail.com"
"OLCG  HSS, Palluruthy Ernakulam Phone No: 04842223929 Email ID: olcghss7203@gmail.com","olcghss7203@gmail.com"
"CCPLM Anglo-Indian HSS,Perumanoor Phone No: 04842358491 Email ID: ccplmaihss@yahoo.com","ccplmaihss@yahoo.com"
"OLFHSS Kumbalangy Phone No: 04842240835 Email ID: olfhsskumbalanghi2014@gmail.com","olfhsskumbalanghi2014@gmail.com"
"Ebenezer HSS ,Veettoor Phone No: 04842769088 Email ID: ebenezerhssveettoor@gmail.com","ebenezerhssveettoor@gmail.com"
"SNDP HSS Neeleswaram Phone No: 04842460260 Email ID: sndphssnlm@gmail.com","sndphssnlm@gmail.com"
"St.John's HSS, Pulinthanam Phone No: 04852564499 Email ID: sjhss7208@gmail.com","sjhss7208@gmail.com"
"GVHSS, Maradi, Muvattupuzha Phone No: 04852832948 Email ID: 7209ghssmarady@gmail.com","7209ghssmarady@gmail.com"
"St Joseph's Girls HSS, Karukutty Phone No: 04842612725 Email ID: stjosephhsskarukutty@gmail.com","stjosephhsskarukutty@gmail.com"
"Vimala Matha HSS, Kadalikad Phone No: 04852263080 Email ID: vmhsskadalikad@gmail.com","vmhsskadalikad@gmail.com"
"St. Joseph's HSS, Kidangoor Phone No: 04842617954 Email ID: sjhss2015@gmail.com","sjhss2015@gmail.com"
"Mar Agustins HSS, Thuravur Phone No: 9495847595 Email ID: mahssthuravoor@gmail.com","mahssthuravoor@gmail.com"
"ST CLARE ORAL SCHOOL FOR THE DEAF, MANICKAMAGALAM PO., KALADY, ERNAKULAM Phone No: 0484-2460752 Email ID: clarehssmkm@gmail.com","clarehssmkm@gmail.com"
"GOVT SMT HSS,CHELAKKARA,THRISSUR Phone No: 04884254384 Email ID: govtsmthss@gmail.com","govtsmthss@gmail.com"
"GOVT HSS,CHERPU,THRISSUR Phone No: 04872343388 Email ID: ghsscherpu@gmail.com","ghsscherpu@gmail.com"
"GOVT MODEL GHSS, IRINJALAKKUDA, THRISSUR Phone No: 04802823731 Email ID: gghssijk@gmail.com","gghssijk@gmail.com"
"PROF. JOSEPH MUNDASSERY SMARAKA GOVT HSS, KANDASSANKADAVU, THRISSUR Phone No: 04872991669 Email ID: principalghssksu@gmail.com","principalghssksu@gmail.com"
"GOVT HSS,KODAKARA,THRISSUR Phone No: 04802724876 Email ID: ghss8005kodakara@gmail.com","ghss8005kodakara@gmail.com"
"P BHASKARAN MEMORIAL GOVT HSS,KODUNGALLUR,THRISSUR Phone No: 04802802420 Email ID: govthsskodungallur@gmail.com","govthsskodungallur@gmail.com"
"VATTEKADU NARAYANAMENON MEMORIAL GOVT HSS,MACHAD,THRISSUR Phone No: 04884-268233 Email ID: machad08007@gmail.com","machad08007@gmail.com"
"KERALA VARMA MEMORIAL GHSS,ERIYAD,KODUNGALLOOR Phone No: 04802815856 Email ID: gkvhsseriyad@gmail.com","gkvhsseriyad@gmail.com"
"GOVT FISHERIES HSS,NATTIKA,THRISSUR Phone No: 04872402388 Email ID: gfhss09@gmail.com","gfhss09@gmail.com"
"GOVT HSS,PEECHI,THRISSUR Phone No: 04872698888 Email ID: peechihss@gmail.com","peechihss@gmail.com"
"GOVT HSS, PERINGOTTUKARA, THRISSUR Phone No: 04872274136 Email ID: ghssperingottukara8011@gmail.com","ghssperingottukara8011@gmail.com"
"GOVT MODEL HSS FOR BOYS, THRISSUR, THRISSUR Phone No: 04872977080 Email ID: gmbhsstsr@gmail.com","gmbhsstsr@gmail.com"
"GOVT HSS,VETTILAPPARA,THRISSUR Phone No: 04802769400 Email ID: vet8013@yahoo.com","vet8013@yahoo.com"
"GOVT HSS,CHERUTHURUTHY,THRISSUR Phone No: 04884264303 Email ID: principalcty@gmail.com","principalcty@gmail.com"
"MODEL BOYS VHSS,KUNNAMKULAM,THRISSUR Phone No: 04885212197 Email ID: gmbvhss.kkm@gmail.com","gmbvhss.kkm@gmail.com"
"GOVT HSS,PATTIKKADU,THRISSUR Phone No: 04872282876 Email ID: ghsspptkd@gmail.com","ghsspptkd@gmail.com"
"GOVT MODEL BOYS HSS,CHALAKKUDI,THRISSUR Phone No: 04802709854 Email ID: gmbhss@gmail.com","gmbhss@gmail.com"
"GOVT MODEL BOYS HSS,IRINJALAKKUDA,THRISSUR Phone No: 04802830323 Email ID: gmbhssijk@gmail.com","gmbhssijk@gmail.com"
"GOVT HSS, VILLADOM, THRISSUR Phone No: 04872693636 Email ID: ghssvilledom@gmail.com","ghssvilledom@gmail.com"
"GOVT. MODEL BOY S HSS, VADAKKANCHERY, THRISSUR Phone No: 04884235321 Email ID: gmbhsswadakkanchery@yahoo.in","gmbhsswadakkanchery@yahoo.in"
"GOVT HSS,CHAVAKKAD,THRISSUR Phone No: 04872558560 Email ID: principalchavakkad@gmail.com","principalchavakkad@gmail.com"
"GOVT MHSS,NADAVARAMBU,THRISSUR Phone No: 04802821447 Email ID: gmhssnadavaramba@gmail.com","gmhssnadavaramba@gmail.com"
"GOVT GIRL S HSS, KODUNGALLUR, THRISSUR Phone No: 04802812580 Email ID: govtghss@gmail.com","govtghss@gmail.com"
"GOVT HSS,IRANIKKULAM,THRISSUR Phone No: 0480-2778100 Email ID: ghssiranikkulam@gmail.com","ghssiranikkulam@gmail.com"
"GOVT HSS,CHAIPANKUZHI,THRISSUR Phone No: 04802742385 Email ID: ghsschaipankuzhi08026@gmail.com","ghsschaipankuzhi08026@gmail.com"
"GOVT HSS,KARUPADANNA,THRISSUR Phone No: 0480-2864412 Email ID: ghsskarupadannakdr@gmail.com","ghsskarupadannakdr@gmail.com"
"GOVT HSS,NANDIKARA,THRISSUR Phone No: 04802757086 Email ID: principal8028@gmail.com","principal8028@gmail.com"
"GOVT SAMITHY HSS, MELADOOR, MALA, THRISSUR Phone No: 04802773500 Email ID: govtsamithyhssmeladoor@gmail.com","govtsamithyhssmeladoor@gmail.com"
"GOVT HSS,EDAVILANGU,THRISSUR Phone No: 04802809252 Email ID: edavilangughss@gmail.com","edavilangughss@gmail.com"
"GOVT NALANDA HSS,KIZHUPPILAKKARA,THRISSUR Phone No: 04802870387 Email ID: nalandahss@gmail.com","nalandahss@gmail.com"
"GOVT HSS,MANALOOR,THRISSUR Phone No: 04872634150 Email ID: ghssmanalur@gmail.com","ghssmanalur@gmail.com"
"GOVT HSS,KATTILAPOOVAM,THRISUR Phone No: 0487-2694239 Email ID: kattilapoovamghss@gmail.com","kattilapoovamghss@gmail.com"
"GOVT HSS, AYYANTHOLE, THRISSUR Phone No: 0487-2363437 Email ID: ghss_aylt_08034@yahoo.in","ghss_aylt_08034@yahoo.in"
"GOVT. RSR VHSS, VELUR, THRISSUR Phone No: 04885285353 Email ID: grajasirhss@gmail.com","grajasirhss@gmail.com"
"GOVT HSS,KOCHANNUR,THRISSUR Phone No: 0487-2543352 Email ID: ghss808036kochannur@gmail.com","ghss808036kochannur@gmail.com"
"GOVT HSS,MULLASSERY,THRISSUR Phone No: 04872262922 Email ID: principalghssmullassery@gmail.com","principalghssmullassery@gmail.com"
"GVHSS,THALIKKULAM,THRISSUR Phone No: 04872607391 Email ID: ghssthalikulam@gmail.com","ghssthalikulam@gmail.com"
"GOVT HSS,ERUMAPETTY,THRISSUR Phone No: 04885264239 Email ID: pghsserumapetty@yahoo.com","pghsserumapetty@yahoo.com"
"GOVT HSS,VARAVOOR,THRISSUR Phone No: 04884277774 Email ID: ghssvaravoor@yahoo.in","ghssvaravoor@yahoo.in"
"GOVT HSS,PAZHAYANNOOR,THRISSUR Phone No: 04884224600 Email ID: ghsspazhayannur@gmail.com","ghsspazhayannur@gmail.com"
"GOVT MODEL GIRLS HSS,KUNNAMKULAM,THRISSUR Phone No: 04885212830 Email ID: gmghss@gmail.com","gmghss@gmail.com"
"SEETHI SAHIB MV HSS,EDAKKAZHIYOOR,THRISSUR Phone No: 04872616171 Email ID: ssmvhss08043@gmail.com","ssmvhss08043@gmail.com"
"UNION HSS,MAMBRA,THRISSUR Phone No: 04802732320 Email ID: unionhssmambra@gmail.com","unionhssmambra@gmail.com"
"SN HSS,IRINJALAKKUDA,THRISSUR Phone No: 0480-2963961 Email ID: snhssirinjalakuda@gmail.com","snhssirinjalakuda@gmail.com"
"AKM HSS,POOCHATTY,THRISSUR Phone No: 04872317314 Email ID: akmhsspoochatty08046@gmail.com","akmhsspoochatty08046@gmail.com"
"SANTHA HSS, AVANOOR, THRISSUR Phone No: 04872215125 Email ID: principalshss@gmail.com","principalshss@gmail.com"
"VIVEKODAYAM BHSS,THRISSUR Phone No: 04872320039 Email ID: vivekodayamedu@rediffmail.com","vivekodayamedu@rediffmail.com"
"NHSS, IRINJALAKKUDA, THRISSUR Phone No: 04802821248 Email ID: nationalijk@gmail.com","nationalijk@gmail.com"
"ST ANTONY S HSS,AMMADAM,THRISSUR Phone No: 04872279700 Email ID: stantonyshssammadam@rocketmail.com","stantonyshssammadam@rocketmail.com"
"SH CONVENT GHSS,CHALAKKUDY,THRISSUR Phone No: 04802704200 Email ID: plustwoshcky@yahoo.in","plustwoshcky@yahoo.in"
"ST CLARES CGHSS, THRISSUR Phone No: 04872334432 Email ID: stclaresthrissur@gmail.com","stclaresthrissur@gmail.com"
"SNDP HSS, PALISSERY, THRISSUR Phone No: 04802772771 Email ID: sndphss98@gmail.com","sndphss98@gmail.com"
"RM HSS,ALOOR,THRISSUR Phone No: 04802789997 Email ID: rmhssaloor@gmail.com","rmhssaloor@gmail.com"
"CHALDEAN SYRIAN HSS,THRISSUR Phone No: 04872422791 Email ID: chaldeansyrianhss08055@gmail.com","chaldeansyrianhss08055@gmail.com"
"MASM VHSS,VENMANAD,THRISSUR Phone No: 04872643990 Email ID: masmhss@gmail.com","masmhss@gmail.com"
"ST ANTONY S HSS,MALA,THRISSUR Phone No: 04802892220 Email ID: stantonyshssmala@gmail.com","stantonyshssmala@gmail.com"
"SREE KRISHNA HSS,GURUVAYOOR,THRISUUR Phone No: 04872554815 Email ID: skhssgvr@gmail.com","skhssgvr@gmail.com"
"SACRED HEART CONVENT GHSS,THRISSUR Phone No: 04872325913 Email ID: sacredheartcghsstcr@gmail.com","sacredheartcghsstcr@gmail.com"
"SRKGVM HSS,PURANATTUKARA,THRISSUR Phone No: 04872307639 Email ID: srkgvmhss@gmail.com","srkgvmhss@gmail.com"
"VPM SNDP HSS,KAZHIMBRAM,THRISSUR Phone No: 04802836285 Email ID: vpmsndpschoolkazhimbram@rediffmail.com","vpmsndpschoolkazhimbram@rediffmail.com"
"ST ANTONY S HSS,PUDUKAD,THRISSUR Phone No: 04802755242 Email ID: stantonyshsspudukad@gmail.com","stantonyshsspudukad@gmail.com"
"HSS, PANANGAD, MATHILAKAM, THRISSUR Phone No: 04802854300 Email ID: HSSPANANGAD@GMAIL.COM","HSSPANANGAD@GMAIL.COM"
"ST MARY S GHSS, KUZHIKKATTUSSERY, THRISSUR Phone No: 04802789300 Email ID: stmarys08064@rediffmail.com","stmarys08064@rediffmail.com"
"SOCCORSO  HSS, MALA, THRISSUR Phone No: 04802897010 Email ID: scghss08065mala@gmail.com","scghss08065mala@gmail.com"
"ST SEBASTIANS HSS,KUTTIKKAD,THRISSUR Phone No: 04802748689 Email ID: st.sebastianshss_kuttikad@yahoo.in","st.sebastianshss_kuttikad@yahoo.in"
"ST MARY S HSS,IRINJALAKKUADA Phone No: 8547852955 Email ID: stmaryshssijk@gmail.com","stmaryshssijk@gmail.com"
"HDPS HSS, EDATHIRINJI, THRISSUR Phone No: 04802844740 Email ID: hdpshss@gmail.com","hdpshss@gmail.com"
"LBSM HSS, AVITTATHUR, THRISSUR Phone No: 04802832344 Email ID: lbsm.avittathur@gmail.com","lbsm.avittathur@gmail.com"
"CMS HSS,THRISSUR Phone No: 04872327455 Email ID: cmshssthrissur@gmail.com","cmshssthrissur@gmail.com"
"ST JOSEPH S CG HSS,THRISSUR Phone No: 04872427756 Email ID: st.josephscghsstcr@gmail.com","st.josephscghsstcr@gmail.com"
"ST RAPHEL S CGHSS, OLLUR, THRISSUR Phone No: 0487-2351510 Email ID: str2000cghssollur@gmail.com","str2000cghssollur@gmail.com"
"CJMA HSS,VARANTHARAPALLI,THRISSUR Phone No: 9446478085 Email ID: cjmahss@gmail.com","cjmahss@gmail.com"
"SREE SARADA GHSS,PURANATTUKARA,THRISSUR Phone No: 04872306124 Email ID: sreesaradaghss@gmail.com","sreesaradaghss@gmail.com"
"ST ALOYSIUS HSS, ELTHURUTH Phone No: 04872365511 Email ID: staloysiushsselthuruth@gmail.com","staloysiushsselthuruth@gmail.com"
"ST THOMAS COLLEGE HSS,THRISSUR Phone No: 04872420785 Email ID: stthomascollegehss8076@gmail.com","stthomascollegehss8076@gmail.com"
"ST THOMAS HSS, THOPE, THRISSUR Phone No: 04872429226 Email ID: thopehssthrissur@gmail.com","thopehssthrissur@gmail.com"
"ST JOSEPH S HSS,PAVARATTY,THRISSUR Phone No: 0487-2640282 Email ID: stjosephhsspavaratty@gmail.com","stjosephhsspavaratty@gmail.com"
"NHSS,ENGANDIYOOR,TRISSUR Phone No: 04872292323 Email ID: PRINCIPALNATIONAL@GMAIL.COM","PRINCIPALNATIONAL@GMAIL.COM"
"LITTLE FLOWER CGHSS,GURUVAYOOR,THRISSUR Phone No: 04872557288 Email ID: lfcghss@gmail.com","lfcghss@gmail.com"
"ST FRANCIS BHSS,MATTOM,THRISSUR Phone No: 04885239866 Email ID: schoolstfrancis@yahoo.in","schoolstfrancis@yahoo.in"
"NSS VHSS,MUNDATHICODE,THRISSUR Phone No: 04885286650 Email ID: nsshssmkd@gmail.com","nsshssmkd@gmail.com"
"AI HSS, PADOOR,THRISSUR Phone No: 04872262356 Email ID: aihsspadoortcr@gmail.com","aihsspadoortcr@gmail.com"
"SN TRUST HSS, NATTIKA,THRISUR Phone No: 04872082912 Email ID: sntrusthssnattika@yahoo.in","sntrusthssnattika@yahoo.in"
"I.C.A.E. HSS, VADAKKEKAD, THRISSUR, 679569 Phone No: 04872540909 Email ID: icaehssvkd@gmail.com","icaehssvkd@gmail.com"
"NSS EM HSS, WEST FORT, THRISSUR, 680004 Phone No: 0487-2381942 Email ID: nssemhsstsr@rediff.com","nssemhsstsr@rediff.com"
"VIVEKODAYAM GHSS, THRISSUR, 680001 Phone No: 04872323425 Email ID: v4vghss@gmail.com","v4vghss@gmail.com"
"KAMALA NEHRU MVHSS, VATANAPALLY, THRITHALLOOR, THRISSUR, 680619 Phone No: 04872290064 Email ID: kamalanehru8090@gmail.com","kamalanehru8090@gmail.com"
"ST. JOSEPH'S MHSS, KURIACHIRA, THRISSUR, 680006 Phone No: 04872252493 Email ID: stjosephmodelschool@gmail.com","stjosephmodelschool@gmail.com"
"BETHANY CONVENT GHSS, KUNNAMKULAM, THRISSUR, 680503 Phone No: 04885-224806 Email ID: bcghs_hm@yahoo.co.in","bcghs_hm@yahoo.co.in"
"Deepthi HSS , Thalore, Thrissur Phone No: 0487-2459033 Email ID: deepthihss@gmail.com","deepthihss@gmail.com"
"CNN HSS, CHERPPU, THRISSUR, 680561 Phone No: 04872348997 Email ID: cnnhss.cherpu@gmail.com","cnnhss.cherpu@gmail.com"
"LITTLE FLOWER CONVENT HSS, IRINGALAKKUDA, THRISSUR, 680121 Phone No: 04802824331 Email ID: lfchssirinjalakuda@ymail.com","lfchssirinjalakuda@ymail.com"
"SN GHSS, KANIMANGALAM, THRISSUR, 680027 Phone No: 04872449220 Email ID: snghsskanimangalam1@gmail.com","snghsskanimangalam1@gmail.com"
"TMV HSS, PERUMPILAVU, THRISSUR, 680519 Phone No: 04885289862 Email ID: 8112tmhss@gmail.com","8112tmhss@gmail.com"
"GANDHISMARAKA HSS, ASHTAMICHIRA, THRISSUR, 680731 Phone No: 0480-2890644 Email ID: gandhismarakahss@gmail.com","gandhismarakahss@gmail.com"
"TECHNICAL HSS, VARADIAM, THRISSUR, 680547 Phone No: 04872214773 Email ID: thssvaradium.ihrd@gmail.com","thssvaradium.ihrd@gmail.com"
"GOVT. HSS, MANATHALA, THRISSUR Phone No: 04872509044 Email ID: principalmanathala@gmail.com","principalmanathala@gmail.com"
"KADAPPURAM GOVT. HSS, CHAVAKKAD, THRISSUR Phone No: 0487-2532800 Email ID: principalkadappuram@gmail.com","principalkadappuram@gmail.com"
"GOVT. FISHERIES HSS, KAIPAMANGALAM, THRISSUR Phone No: 04802642987 Email ID: gfvhsskpm@rediffmail.com","gfvhsskpm@rediffmail.com"
"GOVT. MAPPILA HSS, CHAMAKKALA, THRISSUR Phone No: 04802835294 Email ID: gmhsschamakala@gmail.com","gmhsschamakala@gmail.com"
"GOVT. HSS, THANNYAM, THRISSUR Phone No: 04872402602 Email ID: ghssthanniam08123@gmail.com","ghssthanniam08123@gmail.com"
"GOVT. CMHSS, KUTTOOR, THRISSUR Phone No: 0487-2304850 Email ID: cmghsskuttur@gmail.com","cmghsskuttur@gmail.com"
"GOVT. HSS, KATTOOR, IRINJALAKUDA, THRISSUR Phone No: 04802872300 Email ID: ghsskattoor@gmail.com","ghsskattoor@gmail.com"
"MARMGHSS, SANTHIPURAM, THRISSUR Phone No: 04802854299 Email ID: marmghsssanthipuram@gmail.com","marmghsssanthipuram@gmail.com"
"GOVT. HSS, MUPPILIYAM, THRISSUR Phone No: 04802781877 Email ID: ghss8127@yahoo.com","ghss8127@yahoo.com"
"GOVT. HSS, ANCHERY, OLLUR, THRISSUR Phone No: 0487-2250145 Email ID: ancheryschool@gmail.com","ancheryschool@gmail.com"
"GOVT. HSS, VADANAPPALLY, THRISSUR Phone No: 04872606625 Email ID: ghssvatanappally@gmail.com","ghssvatanappally@gmail.com"
"GOVT. HSS, VALAPPAD, THRISSUR Phone No: 04872402345 Email ID: ghssvalapad@gmail.com","ghssvalapad@gmail.com"
"GOVT. VHSS, PUTHENCHIRA, THRISSUR Phone No: 04802897945 Email ID: ghss08131@gmail.com","ghss08131@gmail.com"
"GOVT. HSS, KADIKKAD, PUNNAYOORKULAM PANCHAYAT, THR Phone No: 04872546785 Email ID: ghsskadikkad@gmail.com","ghsskadikkad@gmail.com"
"GOVT. HSS, KADAVALLUR, THRISSUR Phone No: 8589898900 Email ID: phss8133@gmail.com","phss8133@gmail.com"
"PANJAL GOVT. HSS, PANJAL, THRISSUR Phone No: 04884274700 Email ID: panjalghss@gmail.com","panjalghss@gmail.com"
"GOVT. HSS, CHEMBUCHIRA, THRISSUR Phone No: 04802780300 Email ID: chembuchiraghss@gmail.com","chembuchiraghss@gmail.com"
"GOVT. MODEL HSS FOR GIRLS, THRISSUR TOWN, THRISSUR Phone No: 04872320105 Email ID: modelgirlsthrissur@gmail.com","modelgirlsthrissur@gmail.com"
"GOVT. HSS, POOKUNNAM, THRISSUR Phone No: 04872380550 Email ID: ghsspunkunnam8138@gmail.com","ghsspunkunnam8138@gmail.com"
"M.E.S HSS, SREENARAYANAPURAM, P. VEMBALLUR.P.O, THRISSUR Phone No: 04802854263 Email ID: mes8139hss@gmail.com","mes8139hss@gmail.com"
"ST. ANNE'S GIRLS HSS, EDATHURUTHY, THRISSUR Phone No: 04802870641 Email ID: stannesghssedthy@gmail.com","stannesghssedthy@gmail.com"
"VIDHYA JYOTHI HSS, MATHILAKOM, THRISSUR, 680685 Phone No: 7012710267 Email ID: vidyajyothimathilakam@gmail.com","vidyajyothimathilakam@gmail.com"
"ST. THOMAS HSS, ENGANDIYUR Phone No: 04872294443 Email ID: stthomashssengandiyur@gmail.com","stthomashssengandiyur@gmail.com"
